# ----------------------------------------
# Demographic details: City
# Account: GDM
# Property: Global Diamond Montreal - Shopify
# ----------------------------------------
# 
# All Users
# Start date: 20260101
# End date: 20260411
City,Active users,New users,Engaged sessions,Engagement rate,Engaged sessions per active user,Average engagement time per active user,Event count,Key events,User key event rate,Total revenue
Diamantina,0,0,0,0,0,0,0,0,0,0
Didsbury,1,1,1,1,1,6,4,0,0,0
Dinajpur,1,1,1,1,1,0,8,0,0,0
Diyarbakir,0,0,0,0,0,0,0,0,0,0
Djibouti,0,0,0,0,0,0,0,0,0,0
Djong Hoi,0,0,0,0,0,0,0,0,0,0
Dolo Barat,3,3,2,0.6666666666666666,0.6666666666666666,447.3333333333333,61,0,0.3333333333333333,0
Dong Xoai,0,0,0,0,0,0,0,0,0,0
Dortmund,0,0,0,0,0,0,0,0,0,0
Douglas,1,1,1,1,1,22,4,0,0,0
Dowagiac,0,0,0,0,0,0,0,0,0,0
Drexel Hill,0,0,0,0,0,0,0,0,0,0
Drobeta-Turnu Severin,0,0,0,0,0,0,0,0,0,0
Drohobych,0,0,0,0,0,0,0,0,0,0
Duchesne,0,0,0,0,0,0,0,0,0,0
Duluth,0,0,0,0,0,0,0,0,0,0
Dundalk,0,0,0,0,0,0,0,0,0,0
Duque de Caxias,1,0,1,1,1,2,1,0,0,0
Eagle,0,0,0,0,0,0,0,0,0,0
East Hawkesbury,2,2,2,1,1,342,73,0,1,0
East Highland Park,0,0,0,0,0,0,0,0,0,0
East London,1,1,0,0,0,0,4,0,0,0
East Orange,0,0,0,0,0,0,0,0,0,0
Eastman,3,3,2,0.6666666666666666,0.6666666666666666,21.333333333333332,18,0,0.3333333333333333,0
Edamulackal,0,0,0,0,0,0,0,0,0,0
Edegem,0,0,0,0,0,0,0,0,0,0
Edgewater,3,3,3,1,1,27,17,0,0,0
Edinburgh,5,3,5,0.8333333333333334,1,347.8,75,0,0.6,0
Edmonds,1,1,1,1,1,210,5,0,0,0
El Sheikh Zayed City,1,1,1,1,1,28,8,0,1,0
Elizabeth,0,0,0,0,0,0,0,0,0,0
Ellenton,0,0,0,0,0,0,0,0,0,0
Ellijay,1,0,1,1,1,0,1,0,0,0
Elmhurst,0,0,0,0,0,0,0,0,0,0
Embu-Guacu,0,0,0,0,0,0,0,0,0,0
Emerald Hills,0,0,0,0,0,0,0,0,0,0
Enfield,1,1,0,0,0,0,4,0,0,0
Escanaba,1,1,1,1,1,103,20,0,1,0
Escondido,1,1,0,0,0,0,3,0,0,0
Esslingen,0,0,0,0,0,0,0,0,0,0
Esterhazy,0,0,0,0,0,0,0,0,0,0
Etna,1,1,1,1,1,196,44,0,1,0
Farciennes,0,0,0,0,0,0,0,0,0,0
Fargo,0,0,0,0,0,0,0,0,0,0
Farmington,2,2,2,0.6666666666666666,1,68,19,0,0.5,0
Farmington Hills,0,0,0,0,0,0,0,0,0,0
Federal Way,0,0,0,0,0,0,0,0,0,0
Fernelmont,0,0,0,0,0,0,0,0,0,0
Fernley,1,1,1,1,1,133,17,0,1,0
Fetcham,0,0,0,0,0,0,0,0,0,0
Fiesch,1,1,1,1,1,117,27,0,1,0
Findlay,1,0,1,1,1,0,1,0,0,0
Fishers,0,0,0,0,0,0,0,0,0,0
Fitchburg,3,2,3,1,1,123.66666666666667,47,0,0.6666666666666666,0
Flemingsburg,0,0,0,0,0,0,0,0,0,0
Flensburg,0,0,0,0,0,0,0,0,0,0
Fontana,1,1,1,1,1,19,6,0,0,0
Fontenay-sous-Bois,0,0,0,0,0,0,0,0,0,0
Forest Grove,1,1,0,0,0,0,4,0,0,0
Fort Bragg,0,0,0,0,0,0,0,0,0,0
Fort Drum,0,0,0,0,0,0,0,0,0,0
Fort Macleod,1,1,1,1,1,9,5,0,0,0
Fort Myers Beach,1,1,0,0,0,0,4,0,0,0
Fort Wayne,2,2,0,0,0,1,8,0,0,0
Fortaleza,2,2,1,0.5,0.5,0,7,0,0,0
Frankfort,0,0,0,0,0,0,0,0,0,0
Fredonia,0,0,0,0,0,0,0,0,0,0
Freehold Township,0,0,0,0,0,0,0,0,0,0
Freeport,1,1,1,1,1,8,5,0,0,0
Fruit Cove,0,0,0,0,0,0,0,0,0,0
Fullerton,0,0,0,0,0,0,0,0,0,0
Funchal,0,0,0,0,0,0,0,0,0,0
Gaithersburg,0,0,0,0,0,0,0,0,0,0
Galesburg,0,0,0,0,0,0,0,0,0,0
Galion,1,0,1,1,1,7,5,0,0,0
Gallipolis,1,1,0,0,0,4,5,0,0,0
Galveston,2,2,1,0.5,0.5,11,10,0,0,0
Ganderkesee,0,0,0,0,0,0,0,0,0,0
Garcia,0,0,0,0,0,0,0,0,0,0
Gdynia,0,0,0,0,0,0,0,0,0,0
Geneseo,0,0,0,0,0,0,0,0,0,0
Gennevilliers,1,1,0,0,0,0,4,0,0,0
George Town,0,0,0,0,0,0,0,0,0,0
Georgetown,1,0,0,0,0,0,3,0,0,0
Ghan,0,0,0,0,0,0,0,0,0,0
Ghaziabad,0,0,0,0,0,0,0,0,0,0
Gibbons,1,1,2,1,2,354,41,0,1,0
Gilroy,1,0,1,1,1,0,3,0,0,0
Girona,0,0,0,0,0,0,0,0,0,0
Giza,3,3,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,10,0,0,0
Glens Falls North,0,0,0,0,0,0,0,0,0,0
Glenview,0,0,0,0,0,0,0,0,0,0
Glyfada,0,0,0,0,0,0,0,0,0,0
Goma,0,0,0,0,0,0,0,0,0,0
Gondal,0,0,0,0,0,0,0,0,0,0
Grand Blanc,0,0,0,0,0,0,0,0,0,0
Grapevine,0,0,0,0,0,0,0,0,0,0
Grass Valley,0,0,0,0,0,0,0,0,0,0
Gravatai,0,0,0,0,0,0,0,0,0,0
Graz,1,1,0,0,0,0,4,0,0,0
Greater Noida,0,0,0,0,0,0,0,0,0,0
Greencastle,0,0,0,0,0,0,0,0,0,0
Greenfield,0,0,0,0,0,0,0,0,0,0
Greer,0,0,0,0,0,0,0,0,0,0
Grenada,0,0,0,0,0,0,0,0,0,0
Groningen,0,0,0,0,0,0,0,0,0,0
Gross-Gerau,0,0,0,0,0,0,0,0,0,0
Groveland,0,0,0,0,0,0,0,0,0,0
Grundy,0,0,0,0,0,0,0,0,0,0
Guanajuato,0,0,0,0,0,0,0,0,0,0
Guayaquil,1,1,0,0,0,0,3,0,0,0
Gunnison,0,0,0,0,0,0,0,0,0,0
Gyoda,0,0,0,0,0,0,0,0,0,0
Haifa,2,2,1,0.5,0.5,21,12,0,0,0
Haines City,1,1,0,0,0,4,4,0,0,0
Haldia,0,0,0,0,0,0,0,0,0,0
Hancock,2,2,2,1,1,25,10,0,0,0
Hanwell,0,0,0,0,0,0,0,0,0,0
Haroonabad,0,0,0,0,0,0,0,0,0,0
Harrison,0,0,0,0,0,0,0,0,0,0
Harrow,0,0,0,0,0,0,0,0,0,0
Hartsville,0,0,0,0,0,0,0,0,0,0
Heerhugowaard,0,0,0,0,0,0,0,0,0,0
Heihe,0,0,0,0,0,0,0,0,0,0
Heilbronn,0,0,0,0,0,0,0,0,0,0
Hermosillo,1,1,1,1,1,162,35,0,1,0
Heroica Veracruz,0,0,0,0,0,0,0,0,0,0
Hershey,0,0,0,0,0,0,0,0,0,0
Hialeah,1,1,1,1,1,22,5,0,0,0
Hialeah Gardens,0,0,0,0,0,0,0,0,0,0
Higuey,0,0,0,0,0,0,0,0,0,0
Hillsborough Township,0,0,0,0,0,0,0,0,0,0
Hillsville,1,1,1,1,1,26,13,0,0,0
Hindman,1,1,1,1,1,47,6,0,0,0
Histon,0,0,0,0,0,0,0,0,0,0
Hodmezovasarhely,0,0,0,0,0,0,0,0,0,0
Holladay,0,0,0,0,0,0,0,0,0,0
Holland,0,0,0,0,0,0,0,0,0,0
Holon,1,1,1,1,1,26,8,0,0,0
Homiel,1,1,0,0,0,0,3,0,0,0
Honey Grove,1,1,1,1,1,39,8,0,0,0
Hong Linh,0,0,0,0,0,0,0,0,0,0
Honolulu,5,4,1,0.2,0.2,4.4,20,0,0,0
Hoover,0,0,0,0,0,0,0,0,0,0
Hope Mills,0,0,0,0,0,0,0,0,0,0
Houghton,0,0,0,0,0,0,0,0,0,0
Hrodna,0,0,0,0,0,0,0,0,0,0
Huddersfield,0,0,0,0,0,0,0,0,0,0
Hue,0,0,0,0,0,0,0,0,0,0
Huelva,0,0,0,0,0,0,0,0,0,0
Huesca,1,1,0,0,0,0,3,0,0,0
Hughesville,0,0,0,0,0,0,0,0,0,0
Humboldt,5,5,2,0.4,0.4,19.6,31,0,0,0
Ida Grove,0,0,0,0,0,0,0,0,0,0
Idaho Springs,0,0,0,0,0,0,0,0,0,0
Ierapetra,0,0,0,0,0,0,0,0,0,0
Imus,1,1,0,0,0,0,4,0,0,0
Indiana,1,0,0,0,0,0,4,0,0,0
Indio,1,1,0,0,0,0,4,0,0,0
Iona,0,0,0,0,0,0,0,0,0,0
Ipoh,0,0,0,0,0,0,0,0,0,0
Iquitos,0,0,0,0,0,0,0,0,0,0
Ironton,0,0,0,0,0,0,0,0,0,0
Irvine,2,2,1,0.5,0.5,34,7,0,0,0
Isle of Palms,0,0,0,0,0,0,0,0,0,0
Ivry-sur-Seine,0,0,0,0,0,0,0,0,0,0
Ixelles,0,0,0,0,0,0,0,0,0,0
Ixtapa,0,0,0,0,0,0,0,0,0,0
Izmir,1,1,1,1,1,192,13,0,1,0
Jabriya,0,0,0,0,0,0,0,0,0,0
Jacarei,0,0,0,0,0,0,0,0,0,0
Jaco,0,0,0,0,0,0,0,0,0,0
Jakobstad,0,0,0,0,0,0,0,0,0,0
Jasper,2,2,1,0.5,0.5,8,9,0,0,0
Jefferson City,1,1,1,1,1,46,19,0,1,0
Jind,0,0,0,0,0,0,0,0,0,0
Johannesburg,2,1,0,0,0,3.5,4,0,0,0
Johns Creek,0,0,0,0,0,0,0,0,0,0
Joliet,1,1,0,0,0,1,4,0,0,0
Joly,2,2,1,0.5,0.5,35.5,23,0,0.5,0
Jos,0,0,0,0,0,0,0,0,0,0
Julian,0,0,0,0,0,0,0,0,0,0
Jundiai,2,1,1,0.5,0.5,0,4,0,0,0
Junin,0,0,0,0,0,0,0,0,0,0
Junnar,0,0,0,0,0,0,0,0,0,0
Kairouan,0,0,0,0,0,0,0,0,0,0
Kalyan,0,0,0,0,0,0,0,0,0,0
Karabuk,0,0,0,0,0,0,0,0,0,0
Karlsruhe,0,0,0,0,0,0,0,0,0,0
Kathmandu,0,0,0,0,0,0,0,0,0,0
Kazanluk,0,0,0,0,0,0,0,0,0,0
Kearney,1,1,1,1,1,12,5,0,0,0
Kempton Park,0,0,0,0,0,0,0,0,0,0
Kendall,0,0,0,0,0,0,0,0,0,0
Kent,0,0,0,0,0,0,0,0,0,0
Keokuk,0,0,0,0,0,0,0,0,0,0
Kersamanah,0,0,0,0,0,0,2,0,0,0
Ketchum,0,0,0,0,0,0,0,0,0,0
Kharkiv,0,0,0,0,0,0,0,0,0,0
Khlong Nueng,0,0,0,0,0,0,0,0,0,0
Khon Kaen,0,0,0,0,0,0,0,0,0,0
Kiel,0,0,0,0,0,0,0,0,0,0
Kindersley,6,4,10,0.8333333333333334,1.6666666666666667,285.8333333333333,177,0,0.3333333333333333,0
Kingsey Falls,2,1,1,0.5,0.5,10.5,16,0,0.5,0
Kingsland,0,0,0,0,0,0,0,0,0,0
Kinshasa,1,1,1,0.5,1,110,15,0,1,0
Kinston,0,0,0,0,0,0,0,0,0,0
Kitwe,0,0,0,0,0,0,0,0,0,0
Klampenborg,1,1,0,0,0,0,3,0,0,0
Koh Samui,0,0,0,0,0,0,0,0,0,0
Koprivnica,0,0,0,0,0,0,0,0,0,0
Kormend,0,0,0,0,0,0,0,0,0,0
Kumarghat,0,0,0,0,0,0,0,0,0,0
Kunda,0,0,0,0,0,0,0,0,0,0
Kuujjuaq,5,4,4,0.5714285714285714,0.8,43.4,35,0,0,0
Kuwait City,0,0,0,0,0,0,0,0,0,0
La Chaux-de-Fonds,0,0,0,0,0,0,0,0,0,0
La Gi,0,0,0,0,0,0,0,0,0,0
La Goulette,0,0,0,0,0,0,0,0,0,0
La Paz,1,1,1,1,1,110,20,0,1,0
La Ronge,2,2,1,0.5,0.5,3.5,9,0,0,0
LaFayette,0,0,0,0,0,0,0,0,0,0
Lake Charles,0,0,0,0,0,0,0,0,0,0
Lake City,2,2,2,1,1,73,17,0,0.5,0
Lake Havasu City,0,0,0,0,0,0,0,0,0,0
Lake Mary,0,0,0,0,0,0,0,0,0,0
Lakeland,1,1,0,0,0,0,4,0,0,0
Lakewood Ranch,0,0,0,0,0,0,0,0,0,0
Lanai City,0,0,0,0,0,0,0,0,0,0
Landen,0,0,0,0,0,0,0,0,0,0
Lao Cai,0,0,0,0,0,0,0,0,0,0
Lapu-Lapu,0,0,0,0,0,0,0,0,0,0
Lausanne,1,1,0,0,0,0,4,0,0,0
Le Creusot,1,1,1,1,1,26,6,0,0,0
Le Lamentin,0,0,0,0,0,0,0,0,0,0
Le Mars,0,0,0,0,0,0,0,0,0,0
Leesburg,0,0,0,0,0,0,0,0,0,0
Lehigh Acres,0,0,0,0,0,0,0,0,0,0
Les Mureaux,0,0,0,0,0,0,0,0,0,0
Lincoln Park,1,1,0,0,0,0,4,0,0,0
Linyi,0,0,0,0,0,0,0,0,0,0
Lipa City,1,1,1,1,1,149,7,0,0,0
Little Current,2,2,1,0.5,0.5,35,11,0,0,0
Livermore,0,0,0,0,0,0,0,0,0,0
Liverpool,2,1,1,0.5,0.5,35,14,0,0.5,0
Ljubljana,3,2,1,0.3333333333333333,0.3333333333333333,2,10,0,0,0
Lorgues,0,0,0,0,0,0,0,0,0,0
Los Alamos,0,0,0,0,0,0,0,0,0,0
Lost Hills,0,0,0,0,0,0,0,0,0,0
Luanda,1,1,1,1,1,81,18,0,1,0
Lubumbashi,1,1,1,0.5,1,10,8,0,0,0
Lucas do Rio Verde,0,0,0,0,0,0,0,0,0,0
Lunel,0,0,0,0,0,0,0,0,0,0
Luton,1,0,1,1,1,55,12,0,1,0
Lutry,0,0,0,0,0,0,0,0,0,0
Luxeuil-les-Bains,0,0,0,0,0,0,0,0,0,0
Lynwood,0,0,0,0,0,0,0,0,0,0
Lyss,1,1,1,1,1,111,26,0,1,0
Macau,0,0,0,0,0,0,0,0,0,0
Machilipatnam,0,0,0,0,0,0,0,0,0,0
Madison Heights,2,1,1,0.5,0.5,91.5,22,0,0,0
Mahone Bay,2,2,1,0.5,0.5,10,9,0,0,0
Maia,0,0,0,0,0,0,0,0,0,0
Makassar,0,0,0,0,0,0,0,0,0,0
Male,2,2,0,0,0,0,8,0,0,0
Malta,0,0,0,0,0,0,0,0,0,0
Manati,0,0,0,0,0,0,0,0,0,0
Manavgat,0,0,0,0,0,0,0,0,0,0
Manchester,2,1,5,0.8333333333333334,2.5,34,26,0,0.5,0
Mangaluru,1,1,1,1,1,20,5,0,0,0
Manhattan,0,0,0,0,0,0,0,0,0,0
Manning,3,1,2,0.6666666666666666,0.6666666666666666,17.333333333333332,16,0,0,0
Manor,0,0,0,0,0,0,0,0,0,0
Manteca,0,0,0,0,0,0,0,0,0,0
Maple Creek,2,2,1,0.5,0.5,11.5,14,0,0,0
Marbella,2,2,2,0.6666666666666666,1,176,40,0,0.5,0
Mardan,0,0,0,0,0,0,0,0,0,0
Maribor,0,0,0,0,0,0,0,0,0,0
Marietta,1,1,1,1,1,78,17,0,1,0
Markischer Kreis,1,1,0,0,0,0,4,0,0,0
Marmande,0,0,0,0,0,0,0,0,0,0
Marquette,0,0,0,0,0,0,0,0,0,0
Marseille,8,8,5,0.5,0.625,34,74,0,0.25,0
Martinsville,0,0,0,0,0,0,0,0,0,0
Marvin,0,0,0,0,0,0,0,0,0,0
Mason,0,0,0,0,0,0,0,0,0,0
Mateus Leme,0,0,0,0,0,0,0,0,0,0
Matthews,0,0,0,0,0,0,0,0,0,0
Mauleon-Licharre,0,0,0,0,0,0,0,0,0,0
McConnelsville,0,0,0,0,0,0,0,0,0,0
McMasterville,3,2,2,0.6666666666666666,0.6666666666666666,124,36,0,0.3333333333333333,0
Mechanicstown,0,0,0,0,0,0,0,0,0,0
Mechelen,0,0,0,0,0,0,0,0,0,0
Medellin,12,9,9,0.34615384615384615,0.75,24.25,130,0,0.16666666666666666,0
Medford,0,0,0,0,0,0,0,0,0,0
Meknes,1,1,1,1,1,13,4,0,0,0
Mendota,0,0,0,0,0,0,0,0,0,0
Mendoza,0,0,0,0,0,0,0,0,0,0
Mercer Island,0,0,0,0,0,0,0,0,0,0
Meriden,1,1,1,1,1,40,5,0,0,0
Mesick,0,0,0,0,0,0,0,0,0,0
Metz,0,0,0,0,0,0,0,0,0,0
Meycauayan,0,0,0,0,0,0,0,0,0,0
Miami Beach,1,0,1,1,1,0,3,0,0,0
Miami Gardens,1,1,1,1,1,237,17,0,1,0
Miamisburg,0,0,0,0,0,0,0,0,0,0
Michigan Center,0,0,0,0,0,0,0,0,0,0
Middlesbrough,0,0,0,0,0,0,0,0,0,0
Milanville,0,0,0,0,0,0,0,0,0,0
Milledgeville,0,0,0,0,0,0,0,0,0,0
Milverton,3,2,2,0.5,0.6666666666666666,39.666666666666664,18,0,0,0
Milwaukee,4,3,2,0.5,0.5,11.25,21,0,0.25,0
Minnedosa,0,0,0,0,0,0,0,0,0,0
Minsk,0,0,0,0,0,0,0,0,0,0
Mobile,2,2,0,0,0,2,9,0,0,0
Mogliano Veneto,0,0,0,0,0,0,0,0,0,0
Mokena,0,0,0,0,0,0,0,0,0,0
Molins de Rei,0,0,0,0,0,0,0,0,0,0
Monastir,0,0,0,0,0,0,0,0,0,0
Monclova,0,0,0,0,0,0,0,0,0,0
Mong Cai,0,0,0,0,0,0,0,0,0,0
Mons,0,0,0,0,0,0,0,0,0,0
Montargis,0,0,0,0,0,0,0,0,0,0
Montego Bay,0,0,0,0,0,0,0,0,0,0
Montesano,0,0,0,0,0,0,0,0,0,0
Montgomery,1,1,1,1,1,21,5,0,0,0
Montgomery Village,0,0,0,0,0,0,0,0,0,0
Monthey,1,1,1,1,1,128,15,0,1,0
Montijo,1,1,0,0,0,1,5,0,0,0
Moosonee,0,0,0,0,0,0,0,0,0,0
Morelia,0,0,0,0,0,0,0,0,0,0
Moreno,1,1,0,0,0,0,3,0,0,0
Morris,2,2,2,1,1,71.5,17,0,0,0
Morristown,0,0,0,0,0,0,0,0,0,0
Moss Bluff,0,0,0,0,0,0,0,0,0,0
Moudon,0,0,0,0,0,0,0,0,0,0
Moulins,0,0,0,0,0,0,0,0,0,0
Mount Laurel Township,1,1,1,1,1,14,5,0,0,0
Mount Olive,0,0,0,0,0,0,0,0,0,0
Mountain Home Air Force Base,0,0,0,0,0,0,0,0,0,0
Mueang Nakhon Ratchasima District,0,0,0,0,0,0,0,0,0,0
Mueang Pattani District,1,1,0,0,0,0,4,0,0,0
Multan,2,2,1,0.5,0.5,25,13,0,0,0
Murphy,0,0,0,0,0,0,0,0,0,0
Muskegon,0,0,0,0,0,0,0,0,0,0
Muzaffarnagar,1,1,0,0,0,0,3,0,0,0
My Tho,0,0,0,0,0,0,0,0,0,0
Mymensingh,0,0,0,0,0,0,0,0,0,0
Nam Djinh,0,0,0,0,0,0,0,0,0,0
Nampa,0,0,0,0,0,0,0,0,0,0
Nanoose Bay,3,3,2,0.6666666666666666,0.6666666666666666,15,14,0,0,0
Nantes,3,2,2,0.6666666666666666,0.6666666666666666,49.333333333333336,16,0,0.3333333333333333,0
Nanticoke,1,0,0,0,0,0,2,0,0,0
Naperville,1,1,0,0,0,0,3,0,0,0
Nappanee,0,0,0,0,0,0,0,0,0,0
Naramata,0,0,0,0,0,0,0,0,0,0
Navi Mumbai,1,1,0,0,0,3,4,0,0,0
Nellore,1,1,1,1,1,11,5,0,0,0
Netanya,0,0,0,0,0,0,0,0,0,0
Neuenhagen,0,0,0,0,0,0,0,0,0,0
Nevers,0,0,0,0,0,0,0,0,0,0
New Brunswick,0,0,0,0,0,0,0,0,0,0
New Cairo City,1,1,1,1,1,0,4,0,0,0
New Fairfield,0,0,0,0,0,0,0,0,0,0
New Milford,0,0,0,0,0,0,0,0,0,0
New Minas,5,3,4,0.5714285714285714,0.8,62.2,42,0,0.2,0
New Philadelphia,1,0,0,0,0,0,2,0,0,0
New Plymouth,0,0,0,0,0,0,0,0,0,0
Newcastle upon Tyne,2,1,4,1,2,60.5,33,0,1,0
Newfane,0,0,0,0,0,0,0,0,0,0
Newnan,0,0,0,0,0,0,0,0,0,0
Newton,0,0,0,0,0,0,0,0,0,0
Nice,3,3,2,0.6666666666666666,0.6666666666666666,12.333333333333334,18,0,0.3333333333333333,0
Niceville,0,0,0,0,0,0,0,0,0,0
Nicosia,0,0,0,0,0,0,0,0,0,0
Nikaia,0,0,0,0,0,0,0,0,0,0
Nilai,1,0,1,0.5,1,216,6,0,0,0
Ninh Hoa,0,0,0,0,0,0,0,0,0,0
Niort,0,0,0,0,0,0,0,0,0,0
Nitra,0,0,0,0,0,0,0,0,0,0
Nizamabad,0,0,0,0,0,0,0,0,0,0
North Adams,1,1,1,1,1,26,4,0,0,0
North Canton,0,0,0,0,0,0,0,0,0,0
North Decatur,0,0,0,0,0,0,0,0,0,0
North Kingstown,0,0,0,0,0,0,0,0,0,0
Norwalk,2,2,1,0.5,0.5,8,8,0,0,0
Notre-Dame-du-Bon-Conseil,1,1,0,0,0,0,3,0,0,0
Nottingham,0,0,0,0,0,0,0,0,0,0
Novara,0,0,0,0,0,0,0,0,0,0
Novosibirsk,0,0,0,0,0,0,0,0,0,0
Nozha 2,0,0,0,0,0,0,0,0,0,0
Nuestra Senora de La Paz,1,1,0,0,0,0,7,0,0,0
Oakley,0,0,0,0,0,0,0,0,0,0
Ocho Rios,0,0,0,0,0,0,0,0,0,0
Ockelbo,0,0,0,0,0,0,0,0,0,0
Ogdensburg,2,2,2,1,1,127,17,0,0,0
Okara,1,0,3,0.6,3,183,34,0,1,0
Oklahoma City,1,1,1,1,1,67,19,0,1,0
Old Bridge,0,0,0,0,0,0,0,0,0,0
Old Saybrook,0,0,0,0,0,0,0,0,0,0
Oneida,0,0,0,0,0,0,0,0,0,0
Opava,0,0,0,0,0,0,0,0,0,0
Orange,2,2,0,0,0,2,9,0,0,0
Orange City,0,0,0,0,0,0,0,0,0,0
Orford,3,2,2,0.6666666666666666,0.6666666666666666,37,22,0,0.3333333333333333,0
Oslo Municipality,3,2,1,0.3333333333333333,0.3333333333333333,12,16,0,0.3333333333333333,0
Osogbo,0,0,0,0,0,0,0,0,0,0
Otterburn Park,4,4,3,0.6,0.75,241.5,80,0,0.25,0
Ourinhos,0,0,0,0,0,0,0,0,0,0
Owosso,0,0,0,0,0,0,0,0,0,0
Oxnard,0,0,0,0,0,0,0,0,0,0
Oyster Bay,0,0,0,0,0,0,0,0,0,0
Palm Bay,0,0,0,0,0,0,0,0,0,0
Palma,0,0,0,0,0,0,0,0,0,0
Palmer,0,0,0,0,0,0,0,0,0,0
Palo Alto,0,0,0,0,0,0,0,0,0,0
Palo Cedro,0,0,0,0,0,0,0,0,0,0
Palos Hills,0,0,0,0,0,0,0,0,0,0
Pampatar,0,0,0,0,0,0,0,0,0,0
Panipat,0,0,0,0,0,0,0,0,0,0
Paraparaumu,0,0,0,0,0,0,0,0,0,0
Parkersburg,0,0,0,0,0,0,0,0,0,0
Parkes,0,0,0,0,0,0,0,0,0,0
Pasay City,1,1,1,1,1,37,8,0,0,0
Pasto,0,0,0,0,0,0,0,0,0,0
Paysandu,0,0,0,0,0,0,0,0,0,0
Peachland,2,1,1,0.5,0.5,73,13,0,0,0
Pedernales,0,0,0,0,0,0,0,0,0,0
Pekalongan,0,0,0,0,0,0,0,0,0,0
Penitas,0,0,0,0,0,0,0,0,0,0
Peoria,1,1,1,1,1,14,5,0,0,0
Perpignan,1,1,1,1,1,109,16,0,1,0
Perris,0,0,0,0,0,0,0,0,0,0
Perry,1,0,1,1,1,14,1,0,0,0
Pescara,0,0,0,0,0,0,0,0,0,0
Peshawar,2,2,1,0.3333333333333333,0.5,13.5,10,0,0,0
Petah Tikva,0,0,0,0,0,0,0,0,0,0
Pfedelbach,0,0,0,0,0,0,0,0,0,0
Phulera,0,0,0,0,0,0,0,0,0,0
Pingtung City,0,0,0,0,0,0,0,0,0,0
Pioche,2,1,2,1,1,37,12,0,0,0
Pirassununga,0,0,0,0,0,0,0,0,0,0
Plainfield,0,0,0,0,0,0,0,0,0,0
Plaisance-du-Touch,0,0,0,0,0,0,0,0,0,0
Ploiesti,0,0,0,0,0,0,0,0,0,0
Plumsted,0,0,0,0,0,0,0,0,0,0
Point Fortin Borough Corporation,0,0,0,0,0,0,0,0,0,0
Pointe-Noire,1,1,1,1,1,0,3,0,0,0
Pontal do Parana,0,0,0,0,0,0,0,0,0,0
Port Angeles,0,0,0,0,0,0,0,0,0,0
Port Louis,0,0,0,0,0,0,0,0,0,0
Port Orange,0,0,0,0,0,0,0,0,0,0
Port Said,1,1,0,0,0,0,3,0,0,0
Port of Spain,1,1,1,1,1,234,14,0,1,0
Porto Uniao,0,0,0,0,0,0,0,0,0,0
Portola,0,0,0,0,0,0,0,0,0,0
Potosi,0,0,0,0,0,0,0,0,0,0
Potsdam,1,1,1,1,1,125,20,0,1,0
Prague,9,9,1,0.1111111111111111,0.1111111111111111,7.222222222222222,44,0,0.1111111111111111,0
Prayagraj,0,0,0,0,0,0,0,0,0,0
Preetz,0,0,0,0,0,0,0,0,0,0
Pretoria,2,2,2,1,1,25,10,0,0,0
Pristina,0,0,0,0,0,0,0,0,0,0
Provo,0,0,0,0,0,0,0,0,0,0
Puerto Escondido,0,0,0,0,0,0,0,0,0,0
Qormi,0,0,0,0,0,0,0,0,0,0
Quanah,0,0,0,0,0,0,0,0,0,0
Quang Tri,0,0,0,0,0,0,0,0,0,0
Quetta,1,1,1,1,1,47,5,0,0,0
Quilmes Oeste,0,0,0,0,0,0,0,0,0,0
Quimper,0,0,0,0,0,0,0,0,0,0
Quirinopolis,0,0,0,0,0,0,0,0,0,0
Rahat,0,0,0,0,0,0,0,0,0,0
Rahway,0,0,0,0,0,0,0,0,0,0
Rajamahendravaram,0,0,0,0,0,0,0,0,0,0
Rajshahi,2,2,3,0.5,1.5,110.5,37,0,0.5,0
Ranchi,0,0,0,0,0,0,0,0,0,0
Rangpur,0,0,0,0,0,0,0,0,0,0
Ratsada,1,1,1,1,1,139,10,0,1,0
Redwater,0,0,0,0,0,0,0,0,0,0
Redwood City,0,0,0,0,0,0,0,0,0,0
Reims,1,1,0,0,0,7,5,0,0,0
Renton,1,1,1,1,1,222,23,0,1,0
Revere,0,0,0,0,0,0,0,0,0,0
Reykjavik,0,0,0,0,0,0,0,0,0,0
Richardson,0,0,0,0,0,0,0,0,0,0
Rijeka,0,0,0,0,0,0,0,0,0,0
Rimini,0,0,0,0,0,0,0,0,0,0
Rincon,1,0,1,1,1,22,4,0,0,0
Rio Segundo,0,0,0,0,0,0,0,0,0,0
Ripley,1,1,0,0,0,0,4,0,0,0
Rishon LeZion,3,2,2,0.2857142857142857,0.6666666666666666,28.333333333333332,39,0,0.3333333333333333,0
Riverdale,0,0,0,0,0,0,0,0,0,0
Riverhead,0,0,0,0,0,0,0,0,0,0
Riverton,0,0,0,0,0,0,0,0,0,0
Riverview,0,0,0,0,0,0,0,0,0,0
Riviera Beach,1,1,0,0,0,4,4,0,0,0
Roanoke,1,1,0,0,0,0,3,0,0,0
Robinson,0,0,0,0,0,0,0,0,0,0
Rochester Hills,2,2,1,0.5,0.5,8.5,8,0,0,0
Rockwall,1,1,0,0,0,8,4,0,0,0
Rolde,0,0,0,0,0,0,0,0,0,0
Roodepoort,0,0,0,0,0,0,0,0,0,0
